timestamp,currency,high,low
2021-10-22T23:15:00+00:00,USDT,1.0060171100994226289770949733792804181575775146484375,1.0060171100994226289770949733792804181575775146484375
2021-11-09T23:45:00+00:00,USDT,1.0016705295899850369778505410067737102508544921875,1.0016705295899850369778505410067737102508544921875
2021-11-10T23:15:00+00:00,USDT,1.0052002563128805689984801574610173702239990234375,1.0052002563128805689984801574610173702239990234375
2021-11-09T23:15:00+00:00,ETH,4758.4711203459346506861038506031036376953125,4758.4711203459346506861038506031036376953125
2021-11-10T23:15:00+00:00,ETH,4646.8277062220649895607493817806243896484375,4646.8277062220649895607493817806243896484375
2021-11-10T23:45:00+00:00,XCH,165.6341750000000274667399935424327850341796875,165.6341750000000274667399935424327850341796875
2021-11-11T23:15:00+00:00,XCH,172.135799999999989040588843636214733123779296875,172.135799999999989040588843636214733123779296875
2021-11-13T23:45:00+00:00,ETH,4643.513787439072984852828085422515869140625,4643.513787439072984852828085422515869140625
2021-11-14T23:15:00+00:00,ETH,4587.84681703317255596630275249481201171875,4587.84681703317255596630275249481201171875
2021-11-14T23:45:00+00:00,USDT,1.0068309383217395325260667959810234606266021728515625,1.0068309383217395325260667959810234606266021728515625
2021-11-15T23:15:00+00:00,USDT,1.0039689725135032549729885431588627398014068603515625,1.0039689725135032549729885431588627398014068603515625
2021-11-14T23:45:00+00:00,BTC,65009.2767209979137987829744815826416015625,65009.2767209979137987829744815826416015625
2021-11-15T23:15:00+00:00,BTC,63892.6623317361882072873413562774658203125,63892.6623317361882072873413562774658203125
2021-11-28T23:45:00+00:00,XCH,140.732799999999997453414835035800933837890625,140.732799999999997453414835035800933837890625
2021-11-29T23:15:00+00:00,XCH,140.5511999999999943611328490078449249267578125,140.5511999999999943611328490078449249267578125
2021-12-01T23:45:00+00:00,ETH,4594.4121999999997569830156862735748291015625,4594.4121999999997569830156862735748291015625
2021-12-02T23:15:00+00:00,ETH,4547.4581656666196067817509174346923828125,4547.4581656666196067817509174346923828125
2021-12-08T23:45:00+00:00,USDT,0.999916231940687350032703761826269328594207763671875,0.999916231940687350032703761826269328594207763671875
2021-12-09T23:15:00+00:00,USDT,0.9992778174283518666243253392167389392852783203125,0.9992778174283518666243253392167389392852783203125
2021-12-08T23:45:00+00:00,XCH,106.5386600000000072441252996213734149932861328125,106.5386600000000072441252996213734149932861328125
2021-12-09T23:15:00+00:00,XCH,107.5563333333333275732002221047878265380859375,107.5563333333333275732002221047878265380859375
2021-12-11T23:45:00+00:00,USDT,1.0006999036822186166517667516018263995647430419921875,1.0006999036822186166517667516018263995647430419921875
2021-12-12T23:15:00+00:00,USDT,1.00090114088713821871579057187773287296295166015625,1.00090114088713821871579057187773287296295166015625
2021-12-11T23:45:00+00:00,ETH,4087.42624596860287056188099086284637451171875,4087.42624596860287056188099086284637451171875
2021-12-13T23:45:00+00:00,USDT,0.99779507585582172257687716410146094858646392822265625,0.99779507585582172257687716410146094858646392822265625
2021-12-14T23:15:00+00:00,USDT,1.0019185998286304073445762696792371571063995361328125,1.0019185998286304073445762696792371571063995361328125
2022-01-16T23:45:00+00:00,USDT,1.0002958858854913426483790317433886229991912841796875,1.0002958858854913426483790317433886229991912841796875
2022-01-17T23:15:00+00:00,USDT,1.0131493520681618125678369324305094778537750244140625,1.0131493520681618125678369324305094778537750244140625
2022-01-16T23:45:00+00:00,ETH,3362.78500202093937332392670214176177978515625,3362.78500202093937332392670214176177978515625
2022-02-18T23:45:00+00:00,USDT,1.00074289064676680283128007431514561176300048828125,1.00074289064676680283128007431514561176300048828125
2022-02-18T23:45:00+00:00,BTC,40034.21837463750853203237056732177734375,40034.21837463750853203237056732177734375
2022-02-19T23:15:00+00:00,BTC,40095.6924869072026922367513179779052734375,40095.6924869072026922367513179779052734375
2022-02-21T23:45:00+00:00,BTC,37068.47739487621583975851535797119140625,37068.47739487621583975851535797119140625
2022-02-22T23:15:00+00:00,BTC,38025.7574999999997089616954326629638671875,38025.7574999999997089616954326629638671875
2022-02-26T23:15:00+00:00,USDT,1.0015944259992106690759783305111341178417205810546875,1.0015944259992106690759783305111341178417205810546875
2022-02-27T23:15:00+00:00,USDT,1.00303129293016635159574434510432183742523193359375,1.00303129293016635159574434510432183742523193359375
2022-02-27T23:45:00+00:00,BTC,37787.8704424380339332856237888336181640625,37787.8704424380339332856237888336181640625
2022-02-28T23:15:00+00:00,BTC,43102.582325560404569841921329498291015625,43102.582325560404569841921329498291015625
2022-03-09T23:45:00+00:00,ETH,2739.77950000000009822542779147624969482421875,2739.77950000000009822542779147624969482421875
2022-03-14T23:45:00+00:00,XCH,68.4123000000000018872015061788260936737060546875,68.4123000000000018872015061788260936737060546875
